seqnames,start
3,46705289
2,219547750
1,212515655
5,174419752
19,7293259
1,58815868
19,51594582
1,68046568
10,84194556
14,100155713
10,91883921
19,5843650
22,27801583
19,56141314
3,149619906
22,17638583
4,725222
3,142447951
5,132777916
2,222289457
10,98349878
1,113812515
3,52056716
3,153160827
2,38535988
12,78863950
5,52787830
11,1373679
12,6383837
12,52069956
1,6477509
20,2101639
1,85577251
3,65594416
1,29125591
3,33097380
10,422730
12,92929718
3,9249496
12,130339679
19,37907064
22,29603418
5,141430484
1,7075505
3,194273405
11,77734927
1,1223902
19,18919446
11,35618108
10,73656117
15,84637527
7,10973647
19,41409547
1,66987967
1,213989511
6,28336311
7,740947
7,138664698
1,3244175
10,48251906
20,51542621
18,61333627
19,46415108
15,98961105
20,63891165
1,211133875
1,24899638
17,36598502
1,167221025
8,77000097
1,1185237
10,26860739
3,134361732
11,134253519
10,117534544
2,120988296
10,132768352
1,237783946
1,19140946
3,181712420
19,40609672
8,143596882
6,41428368
19,10110076
13,75538837
2,96870360
1,109910855
11,44310355
1,206203139
8,13566910
21,44455003
10,119028854
7,65954207
8,143553274
13,111622518
8,93700145
1,109481667
4,173500892
6,63635950
3,19347917
7,43445299
15,98707778
5,1112240
19,31348758
14,64601786
17,45160759
11,69967345
19,48750432
1,21345760
2,106582680
4,955770
2,200274620
1,53062940
2,168247228
1,116947221
2,96934050
10,34815930
16,29746002
7,20785313
15,42491174
22,32176435
2,196966978
17,63745850
1,68043699
1,110081316
2,37672214
8,144326698
2,42809851
2,26786073
1,204360058
2,144513740
14,31966284
4,82516259
1,204124857
6,145815427
12,50167525
19,7926232
7,159006742
1,225825253
1,208244563
20,62926422
12,70366090
20,25083181
11,65861717
15,75626416
12,132489483
1,32765566
1,20787061
5,37836646
10,93702689
4,85475021
12,98516350
1,156338330
11,45858179
8,22695448
1,149888041
1,9715697
1,153679410
17,19745533
22,20982346
1,227925250
1,91546504
19,15125142
13,20713143
1,4132871
11,77994956
12,102119933
16,29816176
2,98818518
11,10450609
2,108719886
13,52617402
2,96138508
14,73644736
19,2841319
17,782473
17,40139995
12,57765105
13,71675333
11,76445052
8,143558585
2,47275026
13,45703151
13,95676671
15,70281956
11,47245581
8,144755242
13,60396125
16,1390687
17,42780935
19,10420758
7,50793838
17,49365793
14,45084205
13,50127365
8,73293165
12,57847432
6,165827091
1,143667790
14,49620806
7,100119583
1,100132822
6,49463354
1,84998578
1,3590505
2,219253153
8,104330123
22,36294970
8,546440
1,22120361
17,44751925
2,85434004
11,529028
2,106270081
1,40838433
22,37983211
12,27971300
17,79185562
17,76265047
1,93879226
5,1076643
14,24093886
17,29566524
7,508000
7,158075654
1,91886847
22,25404696
10,133273313
17,49415076
1,41751406
6,79631695
1,47417264
4,1010473
2,63049343
10,133020321
15,34225089
17,35795367
6,34426292
20,1226049
15,100849495
15,65067720
7,44541506
13,50991101
12,62603663
7,100089154
14,74239371
6,79235113
2,20577070
13,110512199
8,144105048
17,74843611
17,73092736
15,40291026
2,43226733
8,143804913
17,60678391
15,90892908
11,69049470
14,95534931
15,80251641
20,8020059
7,75486437
15,79209149
15,41919239
5,1883840
8,109643937
11,74171526
17,34638368
5,179796453
7,54833322
17,4536821
2,97664230
12,48957473
12,46372760
5,58583126
14,22611707
7,1647128
22,39152126
7,108570660
9,33447478
13,20232593
17,7628076
12,125533478
11,31799750
11,67415677
5,132830207
21,41167706
13,110266094
5,15426013
12,108827631
10,88475467
12,116599167
3,94061520
2,231926264
16,57529412
10,119452805
20,14337506
5,150759199
4,52660059
11,59615345
12,105860705
2,219041537
6,42879427
5,149314301
18,46757959
7,150368166
11,67650894
12,70366140
8,119208245
2,176099860
6,149648364
15,56918046
12,103587023
6,18264488
13,33016335
13,114048695
11,122976534
8,90791442
13,113637738
14,61050795
19,16571983
12,124915179
8,76680998
17,81995150
13,50082242
10,43202470
5,88892887
6,52365775
11,925521
2,26728088
13,49495373
13,112968394
14,54489242
2,96209078
5,33401764
22,36410610
8,48408036
10,17643951
8,56997082
14,75427580
14,103334791
11,119057781
5,179681128
4,1057208
8,31033116
20,10434128
10,96587293
1,114669998
5,76818746
3,14574434
14,75176967
12,72271991
14,23302974
11,120565269
12,50505235
16,22373987
1,84690883
6,169289844
14,103225024
20,58890809
6,128930173
4,682147
6,104859961
11,83072539
10,4830129
7,155643818
7,38300502
7,107233563
10,23199781
3,193688210
15,40807578
1,206686305
20,20452418
1,230426955
12,65877222
6,17282628
5,151687101
8,42857169
3,171458077
17,2401034
3,50338122
10,131574870
7,150952567
19,44671409
5,40832656
6,21593626
12,63668718
11,68665667
12,132801799
12,131827660
14,99580157
22,46250469
11,66690150
2,112837077
19,1237620
1,32818391
2,38075749
4,2416584
2,75562782
4,99946776
5,90559162
8,140302793
6,27757629
13,111893557
2,10080689
2,219219194
17,7217721
2,73385579
2,33426980
3,50506921
22,31345755
2,218871528
15,60005124
8,99012927
12,112571597
11,33774049
7,32943400
5,57816910
19,34832769
8,139991007
8,143959454
9,137217539
3,184230534
5,126869317
6,85597335
11,1024148
10,70509169
11,125111973
20,18288467
2,27212646
7,130491526
6,37432888
2,74833753
3,15099285
14,74498015
12,130422515
2,65227558
3,156120610
8,66771294
2,218396306
8,120125495
5,70508691
17,17836695
15,90271934
14,26593963
6,163957420
1,1760623
4,46389912
2,215436273
15,72231233
6,144897895
17,7558321
6,28161707
7,150368150
3,50503976
5,172772252
12,54325018
3,196081474
7,65731795
11,11973366
14,51239988
17,65123056
21,32813812
10,29735399
11,1460695
12,62192787
19,10718663
3,126084169
15,38299392
5,2754780
6,28399698
5,40755568
1,6241110
6,151807231
8,64373772
1,65147611
2,119223708
11,131370664
16,29996240
3,181704429
15,64045965
3,49412115
6,151807276
6,19836864
3,184492406
1,75134706
7,74453618
1,173477321
1,243495714
4,6105553
1,1214121
16,30065870
3,183099790
16,2020860
5,139677089
3,126982844
17,29591840
17,38824895
1,27615675
7,1263666
14,21797197
11,69702531
14,92748791
13,99359827
15,65377483
7,1230965
6,167347716
20,3084936
15,25062269
15,59998467
15,45634925
6,3749620
3,64268119
10,1167501
11,134275995
5,129460406
13,113146037
8,94950139
6,117481623
4,140756081
16,4734146
1,203513395
15,66706660
6,117602109
12,12725876
10,91410242
14,34462597
11,6627444
5,65722811
1,221743519
1,85616211
13,113355436
5,146334135
10,103452733
7,5530229
11,65319503
7,66204819
15,88610965
14,100826306
17,64505252
2,61854320
5,178396863
12,262973
5,93612112
17,32546178
8,141796379
16,28063974
2,164568595
7,27087957
8,126557920
17,29618443
10,1402939
14,24334667
19,8400214
3,33097135
2,12120360
5,115816788
5,170221314
19,42088864
10,133030939
11,22432755
8,80875952
8,122781634
10,80079203
19,17859898
8,96333679
10,119596196
11,64607181
6,168377562
4,1684561
7,86644402
8,119672943
17,76730560
19,10713003
7,149459471
5,138875382
3,123881368
3,155071329
19,44926514
7,64186582
16,47461202
7,30680547
6,37004387
6,84773228
11,72642543
6,138692689
12,57549638
17,81902484
11,58616801
19,1812291
8,33599437
6,109095042
7,1060152
5,96433304
19,11549667
5,6378654
19,8596380
6,125528906
11,67616180
5,171313901
11,74467069
8,142465464
4,37244294
3,147407925
3,184332605
5,1594933
10,101031325
7,186559
19,39997240
19,1401490
6,156778790
7,24978946
7,91264432
10,116850217
15,100878869
14,28765917
6,167797019
2,109335250
19,1315877
3,194488178
5,40570242
6,34224401
5,172958674
8,143186308
14,103711193
12,6946494
4,55395598
12,62466571
11,85854887
7,3300827
11,7849011
7,36153735
10,50418063
4,183444721
4,88802757
12,125331334
19,45451633
7,56824703
10,89087411
2,86198642
11,65945651
7,140697239
8,120125298
8,143617667
8,124962125
12,54058154
4,143514976
20,63116511
2,231708370
8,97278373
4,112637394
8,134720674
12,69739641
19,52527885
17,80065569
5,177087066
4,105895052
2,110675551
11,87473078
4,174218014
6,149923187
4,173334963
12,112791440
2,106582588
13,32731829
21,31736364
2,25218897
11,116823455
20,34516320
3,134650986
2,43227713
11,34750371
12,26749278
17,35120029
11,914849
11,62671790
20,36859915
3,184170507
13,113394405
6,158999971
5,77030640
1,113812622
20,3745681
18,26656334
6,108560981
15,41774291
6,16352514
1,999282
8,97104219
2,120174944
1,53277146
1,16720402
6,26199348
20,64080170
5,139276077
6,170250918
10,100828087
15,52787297
13,32428310
1,148310008
14,93333231
15,62650120
17,68035332
1,970608
1,2391388
19,40567697
3,192409171
5,119071243
3,50345703
2,236009322
5,1876054
7,37109188
3,158802136
8,100106149
19,35702505
22,37519788
6,351116
3,155080128
7,76393610
17,27893479
8,142614532
19,45424008
1,240612887
10,58334810
6,110476303
10,45443216
4,163473887
5,1284773
10,69716242
5,141384735
1,43605402
19,43670343
1,58547148
14,23302849
3,153162309
9,105558226
7,43582780
1,26280381
20,46894498
7,16646021
11,130448970
7,140673796
11,86800168
1,220748704
5,96807895
7,592225
1,42658122
3,112086384
6,83853209
19,20923247
19,8307930
1,15876374
17,50117743
6,167158096
2,127415906
2,241866459
1,180911952
15,70585527
1,156435646
11,117505580
19,22634237
19,2250957
7,72925961
8,17026855
10,35247082
17,45169516
3,25784074
1,153202786
7,88759241
12,112125549
10,114286171
3,35744538
11,66337010
11,65786290
2,24010019
17,81861161
11,117780709
7,100219404
5,180313743
22,50532514
1,221742452
6,18368565
2,170816600
17,50094553
2,26473182
5,170744745
3,32106683
19,17871899
10,110225503
12,22543633
5,177328392
20,13785017
12,124626387
7,17940967
3,58433816
2,25042028
8,144711057
12,93572284
8,37225019
14,54730271
12,12562126
2,233388342
19,52008338
11,2886524
17,78993883
11,118145977
10,78302908
20,41366899
11,65597916
1,50959980
2,131394970
2,239929214
2,73828925
11,72432841
12,103586239
19,9618077
10,102394445
19,7844033
1,151146752
1,205648974
20,36461118
10,127894188
6,36346710
19,58098403
5,149141190
19,35748687
7,74657244
7,95396428
2,87584028
10,73773592
11,12673794
1,10639918
6,150025664
17,60391892
2,202034827
1,11934842
19,41847773
10,31319283
1,154325398
11,15650339
6,26272467
5,132500064
14,55115689
1,42925034
9,33001519
18,5197421
5,173020819
3,71511971
1,15946161
22,42693035
6,158869557
13,100088772
16,25693184
12,4272933
3,188153837
6,110815776
12,121297647
19,11454680
1,25906215
3,86990000
14,101361112
1,171314014
14,23321385
1,155003555
1,16150125
1,38816054
1,236155193
6,73299318
2,232459008
12,89526056
4,4387388
17,81035130
11,2886102
2,28346707
17,42403455
6,34465543
5,138213702
2,104656953
6,27792368
19,5334968
8,70403778
19,8697667
19,46639517
13,70108639
14,105275697
1,154937387
4,139084622
11,1299267
6,15663211
19,45076759
1,77281697
1,153634140
1,181483203
20,59932172
1,28552916
17,20009167
13,114096400
14,70187247
19,41575998
7,98106826
2,176083058
1,22576448
8,92103096
8,64578595
17,44916892
1,100536733
1,18820727
3,32818066
11,9664985
12,52185825
7,20779224
18,37566491
3,9770122
10,58385120
2,238151008
1,76868360
11,117179133
7,139360287
17,16406983
2,199458449
1,246791177
5,80035312
17,48678639
6,161375818
1,169794851
14,104724000
19,3275844
7,98282626
3,48372188
21,31731696
12,123976749
2,202035154
12,113335022
1,232986297
3,14488848
19,10315434
1,115976364
10,3636893
10,102776204
5,2755262
5,180314104
14,56579488
2,96869841
14,38210438
10,121510556
7,127819727
20,8019887
13,46553169
11,72726826
5,77183534
7,40134626
6,117675381
11,66371001
14,64213243
10,133377753
5,77214456
21,42396959
7,151232595
19,57351042
22,35551948
14,55440656
1,153986772
7,90563303
17,63933654
18,41391724
1,9690003
7,5470379
1,67833133
3,161104873
17,35592951
2,199659896
8,37763761
1,42682116
11,68934425
9,42853104
8,22691315
14,47675562
19,4531710
11,12179297
7,102457936
19,2495336
6,35483710
11,33736575
9,128947919
12,45216196
19,57280591
2,29115255
2,87077074
5,139482768
12,100473980
10,102399442
12,10849804
2,48530338
1,222544174
1,153963339
19,23759238
1,94237787
2,75557626
1,118185211
1,3159282
14,71647081
17,72540020
10,80201712
7,129142309
1,150150847
12,64222504
19,55484484
1,24308474
1,100895831
19,18461693
5,1218538
3,188153691
14,92642392
1,213988028
1,151612188
11,451101
5,180315954
17,7014718
19,2811738
5,139439525
7,22563276
13,42274231
5,160439296
6,45446055
19,10699939
12,76559970
6,24408765
12,132405897
14,93185078
20,18057945
10,99530513
1,37946847
1,15060302
6,78867134
13,95784834
12,76559356
10,122207319
17,76737343
19,43623957
19,6591193
7,27153037
13,114075268
19,18940673
19,43206125
10,88882246
12,98515161
1,18360156
11,890505
20,45812686
14,75002995
4,51842543
5,150167128
10,126463678
1,70205626
17,19237324
1,87328433
1,26169807
13,70108472
18,22171374
11,2443740
2,231464528
22,30080356
19,32406349
20,49046262
1,31798714
1,213051100
22,19941574
14,102087094
1,16367184
6,98947442
10,73781929
21,26000131
18,4450489
4,69649006
11,1033157
2,204664980
14,101065256
6,43181734
1,51345151
20,45880981
7,92835577
11,77474084
13,77327314
12,10849472
14,77270803
11,11842082
1,173715247
1,217089547
2,197500054
7,43926560
2,36361790
1,81503301
7,151440076
7,73861033
2,195613006
1,24970403
6,10412253
1,229342870
19,15451119
1,156114480
10,93068848
1,44614294
14,77499414
11,108222145
4,47706658
17,77507167
7,157431323
15,42491289
2,8686105
6,88145997
6,166306626
6,46735495
1,46600826
2,1605290
11,86302190
1,202710037
10,6145321
1,12496514
2,96335536
1,111270887
19,34134287
1,52142942
21,15729598
19,12737696
19,19138672
16,67873407
14,71753095
1,17508486
6,139162056
11,119122082
1,1009409
1,31065880
6,71420844
1,94541946
10,2014406
19,6210907
7,43582767
8,33722398
13,114058354
7,28481560
10,96566022
19,1354469
1,24502861
8,120126078
1,119140709
2,169581915
2,238158972
17,21214043
4,4327784
13,33016992
9,130444892
8,113437189
6,7417547
1,26787834
1,35268623
8,127794613
19,39125766
1,209806434
7,90245283
19,1490444
13,42048609
14,64290961
21,39313753
10,71809848
12,2752978
19,36055447
2,11597047
7,95434862
14,44961985
5,178589594
10,124016262
2,96858095
11,72794081
21,36748049
1,6785371
15,52528282
11,31800978
2,96739627
19,40191349
1,228109231
14,38255740
8,123255933
11,115990268
2,43224420
2,172100318
20,38446808
17,39573845
5,136365362
14,102088509
5,123094781
7,16645848
18,57630561
8,26863164
19,4909278
5,108381609
8,24913953
19,1859342
2,240571734
17,18858139
8,694521
14,67817031
17,21551315
19,31357064
2,104856011
14,37172521
8,109975814
17,42017229
20,5113014
14,39233761
19,11174452
5,78779558
5,176843935
17,8176644
19,13795058
17,49471131
2,106843401
19,57578911
8,80171104
19,2790718
19,1513400
18,8367316
19,45717455
19,37506915
17,80966663
14,57390337
10,70888572
14,91114269
7,98107066
7,142886091
17,79096895
8,17013418
21,31251829
15,29969215
5,138179111
19,40384207
19,40750490
7,30771612
7,107660565
1,27366850
12,43762583
11,65471609
9,129383804
8,67952673
18,79848384
7,136869075
4,5051769
11,93732414
9,129835906
19,49850900
7,3297811
14,24188918
11,22625884
17,38740485
2,181909909
14,28774484
8,141309115
18,46758184
5,73274884
20,46012522
5,146339034
10,119208232
19,37371143
8,115587156
14,102087486
6,36678468
14,50532818
8,104367164
1,31704100
11,71453052
19,53866322
19,45429070
10,100972408
19,10353203
2,44944444
2,183071456
11,117097638
19,18388499
19,49813361
14,103519944
11,47408388
10,131178958
13,49248767
10,94549664
8,143597180
19,306192
18,58862634
10,722927
14,60981205
12,45216669
14,101025040
10,34566507
11,47176504
19,23971928
19,18940528
19,1434936
7,32458495
8,93700401
12,6753683
15,63189669
12,31659547
11,34513849
12,74537980
8,102767840
12,122980968
13,114048548
11,64353151
12,132727337
11,65109839
11,47408633
5,177538045
2,161414378
12,124110418
7,123749115
10,110420522
18,79883260
13,46052782
14,104386438
14,93189110
6,49463298
17,19378792
19,47512763
5,97546155
18,268381
18,48136677
4,24662383
14,59314396
19,33270319
6,105593199
10,8034314
13,77918781
14,73237347
7,57203672
18,7568161
20,53594286
10,15588352
19,1482420
7,100100931
2,191387275
14,51240258
14,57866033
6,35424529
10,26594150
14,64387813
5,173616711
10,73910939
19,44812464
15,75202069
12,65729347
2,149038625
18,3247434
18,77092172
10,99527995
11,65356039
5,2111756
19,41135942
20,62302592
1,155978951
18,14487210
12,12506243
19,39314372
7,967736
12,114406127
6,2875420
6,34063283
7,1386976
21,36430267
2,176002681
4,176195778
20,50153919
10,86264916
14,60642489
6,42564283
11,117817623
19,50692161
21,45302668
11,6481366
8,43093269
1,153923405
9,124868996
15,65212196
14,60327872
19,17333590
19,42226141
8,81842152
11,36598144
7,5594777
5,111757778
7,100674955
2,121224465
19,33906534
2,44932954
12,48956730
8,46039782
1,119897189
11,330945
10,73358864
11,118530356
18,77017065
19,9434933
5,177428303
22,23767918
14,20955525
12,48717650
14,24161277
15,89690993
19,46918656
5,6337407
17,20155914
12,122890184
2,42827686
3,9949938
5,133610578
3,111674606
17,83080951
12,82358597
5,180658924
11,46617114
11,14520747
11,66638548
22,24555551
19,41264116
2,43613043
3,139021080
20,45416069
3,129893125
15,65517829
10,121994620
22,30695275
19,30375295
12,1820182
10,98134681
15,72271838
3,13640264
19,57115578
22,48646656
17,6080938
4,993864
15,43777371
12,26833341
15,43133264
15,64387626
17,73311375
10,103918043
9,4299768
5,172951327
13,94713255
13,112757183
2,96209235
2,197675794
20,2508401
14,74493682
19,37367953
12,76560067
12,13101686
1,185156834
12,117096238
19,58556081
4,1347276
17,59106245
12,45292643
15,77565788
3,50488238
5,1225213
3,73571774
4,169775218
5,141242186
11,17353069
3,123201735
4,1171479
8,144082336
3,187064677
3,126988658
5,73233273
9,132581867
21,38498780
11,94493915
2,37084508
5,135034239
10,100287011
17,40122142
21,45742358
9,130663506
20,63534368
5,116444017
7,94656982
8,123895957
11,65592978
14,104717839
1,149887919
12,117758819
7,6425979
11,66721536
4,150310277
3,192916213
19,11346556
18,46946467
3,119579508
11,65635265
22,26657257
6,147758483
6,21593608
4,138891383
7,480852
12,52185918
10,79242200
3,180036745
17,42181531
5,115296604
11,66677989
12,128366012
6,134175731
6,43357490
17,43483932
19,49813322
14,81533906
5,141370267
19,18144488
22,24181480
2,19865227
19,15371288
6,148520194
14,67721946
8,56447433
6,170584094
12,132524032
3,73060634
19,34359040
18,26657281
11,12680382
7,2986055
17,63549721
11,49893722
11,110296028
17,31321793
5,122077275
3,46889891
10,92848281
3,167380341
6,152636998
22,29480956
12,118060863
22,41301225
8,1937023
14,101560057
17,38921665
10,86521787
21,33479800
17,47856227
12,4324421
7,149773195
1,12019919
17,81239132
7,16646318
17,7251512
8,96498331
14,105530176
17,78925418
11,64909953
11,3160698
20,43188836
17,11598201
16,29876646
19,1233233
5,178363658
19,3806063
18,59220553
6,57093833
19,23762839
7,56051691
5,141475937
20,54475501
8,41310817
10,1049542
8,124474728
18,21111991
19,4360043
20,32018989
12,6828428
5,95391070
5,93596414
17,16014346
12,95956741
5,176743259
11,64562168
21,37074089
12,48169312
6,4018866
20,4700096
12,5947476
2,94857151
2,223887272
7,29566466
3,139540097
17,48012271
12,8032748
10,70602959
16,30782524
17,17221207
19,34964321
7,100372451
2,196639730
14,56810460
18,159793
18,74495714
11,125496610
6,100139040
15,78264160
2,128233718
22,42343850
19,21590616
2,105427066
7,42227738
12,20368365
6,116765438
14,104434116
18,519265
19,11639806
19,35558440
11,507006
2,206440594
18,54591003
12,2402312
2,219253876
6,56573839
6,148384526
10,132117474
4,12633208
8,17497624
17,18971573
2,241881334
17,81443444
4,54657657
7,44141005
4,182140802
19,43827251
6,57089981
7,149719583
19,57231026
11,20089988
1,2585903
12,20553813
9,127735499
6,27823862
19,10027804
19,23204266
17,1111860
17,1259516
11,106076971
10,74176460
12,56364052
8,142834720
19,38899558
18,80247710
18,56638209
2,136114497
11,57712526
6,10426077
10,52539872
11,66372246
17,75012481
7,157730664
3,42014245
12,45726995
1,153775642
6,45423628
14,89956115
14,100884320
13,110879686
12,57736371
6,43629385
12,65278251
12,30794937
10,26594236
17,9646939
5,157269341
9,35096268
5,81751667
13,49308364
6,47477785
17,66365838
8,143716139
12,130953995
7,128476358
16,4184457
10,133087801
6,163667926
12,132246140
22,20268999
7,44147711
12,130160878
4,146244012
15,40829122
5,177133115
14,67816544
18,657227
15,82692211
11,44310578
14,104973576
15,93036102
14,104222270
5,163565934
22,17171851
11,13956009
11,6845292
10,69811023
15,64381628
11,14259196
10,92291472
7,122700227
5,2568177
19,17983058
14,102362930
17,4678909
15,77180074
19,35868614
7,5300692
18,54224580
19,36236080
14,24141948
12,132027491
11,64608293
17,11997288
7,139035829
12,2230347
7,122313519
10,48479626
3,8769593
17,47846861
5,43313542
13,41060238
19,57477914
19,46788903
13,48792067
15,73051949
13,111018253
14,90541455
10,47322040
17,19745878
15,74130288
10,73781587
16,88706239
19,1249906
7,157020786
15,100602154
2,170714587
15,40433998
12,131894715
1,28245156
14,105021278
12,109877788
1,1213831
1,6186087
9,136728975
10,91220632
2,11896778
10,97498748
5,95555148
4,89837626
2,73072022
7,45111750
2,120344856
7,149415796
15,80993002
19,45382664
15,51279623
11,33701052
15,74022990
11,6419233
19,37252023
17,36658157
15,88605502
2,66437828
17,28331741
7,135977597
19,48619330
15,34337810
3,130746920
17,72540059
7,130732888
2,394481
2,170771280
14,101052429
5,143576623
8,18753885
10,59176271
1,1201719
17,82392529
5,37835582
19,57119260
20,1118503
13,99926380
19,10195079
19,32349502
16,67980078
17,16353660
8,81686373
10,102419109
8,48620925
2,54657890
7,16645956
2,3172182
18,50282705
2,9630001
4,168612401
17,2157329
17,7854853
4,110612039
17,82293763
7,1548760
10,113855323
19,7926229
18,74597982
4,13484489
2,120522310
10,24722148
18,2907242
13,95677356
17,68287853
4,109815386
11,68781787
8,30155322
2,199955276
10,44385111
8,5121728
7,4956651
2,112786655
6,26056569
6,125748945
20,21397640
19,17327946
5,57383367
17,38675246
11,57515805
8,38176662
2,216810475
14,52730131
5,175873138
20,37383605
10,69578430
2,132416521
13,114319864
17,29612309
14,105560707
3,19947726
15,75335958
14,22871924
2,62195940
7,140697086
14,105474040
4,74158002
3,185499273
8,89902364
4,20252299
16,3283539
8,144509114
4,13547131
2,118224687
5,128084323
1,152774996
6,106510513
4,7856044
14,95485162
8,17246771
7,5563008
2,45006634
15,45135536
20,35093267
1,155070937
16,67163493
17,39175176
2,131041296
10,87095783
3,47282982
8,116766547
8,40054773
4,54217778
5,98769170
21,45644393
5,93741669
7,25664221
5,177363178
13,113453697
10,103368705
14,103715708
7,28299065
14,103189087
17,69414590
3,126520278
10,24951731
20,58515261
14,66507314
11,17353566
6,160767542
11,2883516
17,81956795
4,180059531
5,140664755
9,34957721
2,176188557
8,40897646
10,11898636
6,145814258
5,122311851
2,8838071
2,9572952
5,141636905
21,42496398
14,34875312
10,100656958
7,6349241
10,70458469
10,123153930
6,13614609
17,65057084
7,101362754
6,77463510
10,87020184
7,27200627
14,73239741
12,26833260
5,81299535
11,8038484
5,81233368
18,48137759
8,102656230
7,103445920
2,196732626
9,21335127
10,97446123
10,114174922
19,10543742
4,188138356
10,1049098
7,124765413
12,108647207
14,34666235
11,106022381
2,176072214
13,36999489
11,64287800
6,70956233
8,97865941
14,101584478
5,129094566
8,11761168
11,65616071
1,1629647
17,50345660
5,33984676
2,17719566
3,184709140
3,50350349
12,53493286
1,46203150
3,190862800
8,22275050
17,76141688
20,5911445
7,27156534
2,47655462
10,73789528
3,42978620
8,9150863
12,27243961
20,5911692
21,25562143
11,4998619
8,73972517
17,48613344
7,107580138
8,138477514
5,122312714
5,41870808
3,194135206
5,43044538
5,175895628
7,49776342
7,16645970
14,76773197
3,49029718
12,49098096
10,123147941
12,132773411
5,178590570
11,62805676
20,33731485
11,102843621
14,26204879
7,99919654
13,113297459
7,40134728
14,101761879
13,78601476
3,124384849
1,46798929
16,11742986
11,102047250
5,140966708
5,73444866
3,173584672
1,940500
15,34365163
1,84506183
19,48810935
12,80937707
13,77327248
15,50355544
6,73696466
15,84715746
5,141236077
3,122577641
1,55215309
13,95676557
10,13945636
17,28571701
17,74466025
19,12792926
15,65185787
14,22105206
17,3981555
12,2890847
1,234231747
8,70403793
5,141485166
16,69339595
3,46694311
10,4780806
13,100088733
19,8536302
12,132122123
15,99733300
5,123423129
19,45915683
3,139539065
7,34849726
3,147411426
19,37335106
20,2800670
17,81901933
17,17207039
11,46542913
1,6461061
3,147408155
11,915337
9,4985123
18,13387424
14,56513156
2,102356332
17,48944981
7,1020240
10,133347222
17,35735554
1,44213603
7,82444023
4,16844674
1,64745054
17,47822022
4,56972747
11,62923710
18,78792971
4,4864892
17,81927771
11,15664005
5,73446960
2,55039096
16,67936493
7,27144371
20,56533100
17,56914048
1,200148075
20,16573216
19,43984018
3,55484413
19,40750824
3,5187911
6,127476141
2,30464587
10,128710393
22,46464331
19,30373960
20,18059368
8,84184633
10,36280998
5,148383740
2,231457178
2,28326258
11,73362380
3,128650841
16,4852897
2,126886499
4,1602729
8,27614996
2,241149603
2,41698663
7,103445627
11,113314268
14,102555652
7,134920612
5,148312428
5,185474
5,1028279
2,239139187
10,48634567
5,140401800
20,46021514
10,116545932
11,15114834
11,65421313
20,62052528
7,154681579
19,2607759
5,112922434
5,145835374
6,27288627
17,80346034
5,20611745
11,67317416
5,159095891
12,45729770
2,43227790
2,110678034
10,129532029
20,38472827
19,21836090
20,50891279
2,3575065
2,191678602
19,12801430
6,151807402
17,81968142
5,159105393
2,60881135
7,114922005
5,73565784
14,101060556
2,178072871
22,21631357
7,128476913
12,94647766
3,196639738
9,136746432
17,48729306
19,1242284
5,4295235
5,141346397
17,48723082
18,77088124
12,88035828
17,81839162
5,36242309
12,110614069
17,17140904
5,131264416
7,142862664
10,129844622
6,42452771
7,157009515
12,54135354
6,71886995
19,58467202
19,708670
11,64924594
21,46097776
7,88759332
19,19063900
10,133088664
1,182615043
12,122029273
2,156333596
3,124558791
19,36214758
19,7102429
12,118103442
19,36014334
4,127730388
21,29939524
14,73946834
12,2625039
2,1799075
7,128739204
7,151408957
20,31819458
5,177116963
3,183064525
10,103571677
19,8697984
19,16197823
19,45731119
7,77840260
3,66798341
2,187554360
5,88676304
15,65286915
11,86065924
14,56812557
19,58499394
10,52579232
19,1946050
7,73842490
14,99215420
19,19538130
3,15427526
3,49022054
7,87596582
20,45255064
14,32932821
6,168271903
20,44960588
19,57682262
3,49469833
10,24721950
2,26562252
3,12817388
18,76461947
17,77888245
3,64444958
13,43879699
5,157459988
19,57947729
11,66420962
15,76059207
3,196968449
18,68798097
17,1934294
15,62224471
21,37563689
1,244731063
8,143159990
3,52840452
19,12295023
13,20193468
3,49429232
2,54562354
22,30246991
19,58575362
3,62415431
19,34923554
4,1844238
19,47864009
17,1650208
17,35243159
14,91061337
6,168214704
12,111181386
2,160433938
6,149926120
1,26890302
5,177876155
3,122794114
11,66345195
20,18507355
19,29942117
6,112289443
17,80107565
11,66268480
19,10323571
18,59899775
17,412441
5,179694384
14,97180970
2,154698176
12,547560
2,241049854
1,177165130
14,101023683
20,57351077
10,104681020
14,64645451
14,36519649
9,124008385
8,133816841
14,59576986
19,35896038
8,7848551
7,156892423
12,6845370
3,184292576
2,149587473
1,38859071
8,4992305
7,44796597
8,47738749
19,35224721
4,3478591
11,65543710
5,17217980
2,17540508
14,50396376
20,32056925
20,58888670
7,20825903
3,23875197
11,27701667
2,238231541
2,100142697
12,113472229
2,20351297
2,121226163
14,24216166
17,28354557
17,75266264
20,49114594
13,52377978
19,32677147
3,50151995
20,64190327
5,1140008
15,69414303
19,52841113
11,507502
10,49188380
12,40692475
3,172449820
18,79736331
17,62667475
19,17391537
7,66075916
19,18216866
5,140174930
2,58241516
4,109302154
12,57240686
19,48137626
11,637035
7,780110
14,73139898
5,134004879
17,28365823
20,19886166
4,1580266
2,188974289
12,113112165
10,79049424
10,399190
6,107824397
12,64222589
5,126600861
20,13220695
3,183884652
